Category,ds,y_original,y,is_holiday,is_payday,is_promo,is_weekend,day_of_week,month,quarter,year
Office Supplies,2016-07-24,722.397,722.397,0.0,0.0,1.0,1,6,7,3,2016
Office Supplies,2016-07-31,590.098,590.098,0.0,1.0,1.0,1,6,7,3,2016
Office Supplies,2016-08-07,465.344,465.344,0.0,1.0,1.0,1,6,8,3,2016
Office Supplies,2016-08-14,3042.572,2844.5425,0.0,0.0,1.0,1,6,8,3,2016
Office Supplies,2016-08-21,1935.246,1935.246,1.0,0.0,1.0,1,6,8,3,2016
Office Supplies,2016-08-28,6075.426,4544.245,0.0,1.0,1.0,1,6,8,3,2016
Office Supplies,2016-09-04,3015.296,3015.296,0.0,1.0,1.0,1,6,9,3,2016
Office Supplies,2016-09-11,3685.2889999999998,3376.1454999999996,0.0,0.0,1.0,1,6,9,3,2016
Office Supplies,2016-09-18,4045.658,4011.5344999999998,1.0,0.0,1.0,1,6,9,3,2016
Office Supplies,2016-09-25,5922.652999999999,5432.244,0.0,1.0,1.0,1,6,9,3,2016
Office Supplies,2016-10-02,3354.7789999999995,3354.7789999999995,1.0,1.0,1.0,1,6,10,4,2016
Office Supplies,2016-10-09,713.299,713.299,0.0,1.0,1.0,1,6,10,4,2016
Office Supplies,2016-10-16,2057.404,1591.1525,0.0,0.0,1.0,1,6,10,4,2016
Office Supplies,2016-10-23,2064.556,1738.1725,0.0,0.0,1.0,1,6,10,4,2016
Office Supplies,2016-10-30,1864.8010000000002,1864.8010000000002,0.0,1.0,1.0,1,6,10,4,2016
Office Supplies,2016-11-06,2193.263,2193.263,0.0,1.0,1.0,1,6,11,4,2016
Office Supplies,2016-11-13,7280.614,5366.05,0.0,0.0,1.0,1,6,11,4,2016
Office Supplies,2016-11-20,4809.21,4394.9765,0.0,0.0,1.0,1,6,11,4,2016
Office Supplies,2016-11-27,5730.179999999999,3976.7285,0.0,1.0,1.0,1,6,11,4,2016
Office Supplies,2016-12-04,5804.155,5157.4275,0.0,1.0,1.0,1,6,12,4,2016
Office Supplies,2016-12-11,4519.41,3736.3365000000003,0.0,0.0,1.0,1,6,12,4,2016
Office Supplies,2016-12-18,2372.2799999999997,2372.2799999999997,1.0,0.0,1.0,1,6,12,4,2016
Office Supplies,2016-12-25,2387.6440000000002,2387.6440000000002,1.0,1.0,1.0,1,6,12,4,2016
Office Supplies,2017-01-01,3347.064,3347.064,0.0,1.0,1.0,1,6,1,1,2017
Office Supplies,2017-01-08,485.83399999999995,485.83399999999995,0.0,1.0,1.0,1,6,1,1,2017
Office Supplies,2017-01-15,433.588,433.588,0.0,0.0,1.0,1,6,1,1,2017
Office Supplies,2017-01-22,188.418,188.418,0.0,0.0,1.0,1,6,1,1,2017
Office Supplies,2017-01-29,2142.38,1958.8065,1.0,1.0,1.0,1,6,1,1,2017
Office Supplies,2017-02-05,3887.0919999999996,3744.363,0.0,1.0,1.0,1,6,2,1,2017
Office Supplies,2017-02-12,1404.222,1404.222,0.0,0.0,1.0,1,6,2,1,2017
Office Supplies,2017-02-19,1289.046,1289.046,1.0,0.0,1.0,1,6,2,1,2017
Office Supplies,2017-02-26,1888.1680000000001,1888.1680000000001,0.0,1.0,1.0,1,6,2,1,2017
Office Supplies,2017-03-05,5733.808,2471.1545,0.0,1.0,1.0,1,6,3,1,2017
Office Supplies,2017-03-12,2104.075,2104.075,0.0,0.0,1.0,1,6,3,1,2017
Office Supplies,2017-03-19,8833.875,4028.3285,0.0,0.0,1.0,1,6,3,1,2017
Office Supplies,2017-03-26,728.755,728.755,0.0,1.0,1.0,1,6,3,1,2017
Office Supplies,2017-04-02,1088.154,1088.154,1.0,1.0,1.0,1,6,4,2,2017
Office Supplies,2017-04-09,3217.7639999999997,3156.2524999999996,0.0,1.0,1.0,1,6,4,2,2017
Office Supplies,2017-04-16,2041.532,2041.532,1.0,0.0,1.0,1,6,4,2,2017
Office Supplies,2017-04-23,4427.881,3803.9115,0.0,0.0,1.0,1,6,4,2,2017
Office Supplies,2017-04-30,101.16,101.16,1.0,1.0,1.0,1,6,4,2,2017
Office Supplies,2017-05-07,1067.646,1067.646,1.0,1.0,1.0,1,6,5,2,2017
Office Supplies,2017-05-14,2539.704,2539.704,1.0,0.0,1.0,1,6,5,2,2017
Office Supplies,2017-05-21,2643.325,2643.325,0.0,0.0,1.0,1,6,5,2,2017
Office Supplies,2017-05-28,5169.784,4789.1224999999995,1.0,1.0,1.0,1,6,5,2,2017
Office Supplies,2017-06-04,1793.175,1745.2395,0.0,1.0,1.0,1,6,6,2,2017
Office Supplies,2017-06-11,1956.7980000000002,1956.7980000000002,0.0,0.0,1.0,1,6,6,2,2017
Office Supplies,2017-06-18,3050.978,2986.5865,0.0,0.0,1.0,1,6,6,2,2017
Office Supplies,2017-06-25,3402.284,3178.2905,1.0,1.0,1.0,1,6,6,2,2017
Office Supplies,2017-07-02,2452.516,2292.0485,1.0,1.0,1.0,1,6,7,3,2017
Office Supplies,2017-07-09,1282.627,1282.627,0.0,1.0,1.0,1,6,7,3,2017
Office Supplies,2017-07-16,1438.1940000000002,1438.1940000000002,0.0,0.0,1.0,1,6,7,3,2017
Office Supplies,2017-07-23,4922.847,4922.847,0.0,0.0,1.0,1,6,7,3,2017
Office Supplies,2017-07-30,4734.258,4212.491,0.0,1.0,1.0,1,6,7,3,2017
Office Supplies,2017-08-06,834.828,834.828,0.0,1.0,1.0,1,6,8,3,2017
Office Supplies,2017-08-13,3422.966,3176.9105,0.0,0.0,1.0,1,6,8,3,2017
Office Supplies,2017-08-20,1179.904,1179.904,1.0,0.0,1.0,1,6,8,3,2017
Office Supplies,2017-08-27,3423.498,2686.1985,0.0,1.0,1.0,1,6,8,3,2017
Office Supplies,2017-09-03,7507.246999999999,3848.948,1.0,1.0,1.0,1,6,9,3,2017
Office Supplies,2017-09-10,4358.737,4358.737,0.0,0.0,1.0,1,6,9,3,2017
Office Supplies,2017-09-17,3858.49,3858.49,0.0,0.0,1.0,1,6,9,3,2017
Office Supplies,2017-09-24,6051.061,5449.779500000001,0.0,0.0,1.0,1,6,9,3,2017
Office Supplies,2017-10-01,1684.267,1684.267,0.0,1.0,1.0,1,6,10,4,2017
Office Supplies,2017-10-08,1995.1280000000002,1995.1280000000002,0.0,1.0,1.0,1,6,10,4,2017
Office Supplies,2017-10-15,2425.8050000000003,2199.9115,0.0,0.0,1.0,1,6,10,4,2017
Office Supplies,2017-10-22,7871.009999999999,2916.105,0.0,0.0,1.0,1,6,10,4,2017
Office Supplies,2017-10-29,2236.215,2139.6944999999996,0.0,1.0,1.0,1,6,10,4,2017
Office Supplies,2017-11-05,5579.962,4959.625,0.0,1.0,1.0,1,6,11,4,2017
Office Supplies,2017-11-12,4790.004,4065.0025,0.0,0.0,1.0,1,6,11,4,2017
Office Supplies,2017-11-19,3849.776,3812.8205,0.0,0.0,1.0,1,6,11,4,2017
Office Supplies,2017-11-26,4108.76,3959.4305,0.0,1.0,1.0,1,6,11,4,2017
Office Supplies,2017-12-03,12338.673999999999,6556.09,1.0,1.0,1.0,1,6,12,4,2017
Office Supplies,2017-12-10,6936.454,5970.5555,0.0,0.0,1.0,1,6,12,4,2017
Office Supplies,2017-12-17,12314.177,3624.076,0.0,0.0,1.0,1,6,12,4,2017
Office Supplies,2017-12-24,7261.465,3635.4089999999997,0.0,0.0,1.0,1,6,12,4,2017
Office Supplies,2017-12-31,1939.25,1939.25,1.0,1.0,1.0,1,6,12,4,2017
Office Supplies,2018-01-07,3399.792,2718.2765,1.0,1.0,1.0,1,6,1,1,2018
Office Supplies,2018-01-14,5900.091,2882.4575,0.0,0.0,1.0,1,6,1,1,2018
Office Supplies,2018-01-21,9379.63,4627.409,0.0,0.0,1.0,1,6,1,1,2018
Office Supplies,2018-01-28,1924.3,1924.3,0.0,1.0,1.0,1,6,1,1,2018
Office Supplies,2018-02-04,1698.523,1698.523,0.0,1.0,1.0,1,6,2,1,2018
Office Supplies,2018-02-11,2653.784,2150.7284999999997,0.0,0.0,1.0,1,6,2,1,2018
Office Supplies,2018-02-18,1234.327,1234.327,1.0,0.0,1.0,1,6,2,1,2018
Office Supplies,2018-02-25,1537.3339999999998,1537.3339999999998,0.0,1.0,1.0,1,6,2,1,2018
Office Supplies,2018-03-04,1259.822,1259.822,0.0,1.0,1.0,1,6,3,1,2018
Office Supplies,2018-03-11,3450.0,3450.0,0.0,0.0,1.0,1,6,3,1,2018
Office Supplies,2018-03-18,4444.625,2999.7075,1.0,0.0,1.0,1,6,3,1,2018
Office Supplies,2018-03-25,3674.502,3558.6425,0.0,1.0,1.0,1,6,3,1,2018
Office Supplies,2018-04-01,2735.829,2735.829,1.0,1.0,1.0,1,6,4,2,2018
Office Supplies,2018-04-08,6198.3,1822.2665,0.0,1.0,1.0,1,6,4,2,2018
Office Supplies,2018-04-15,3482.781,3244.8275,1.0,0.0,1.0,1,6,4,2,2018
Office Supplies,2018-04-22,2525.444,2525.444,0.0,0.0,1.0,1,6,4,2,2018
Office Supplies,2018-04-29,1287.5339999999999,1287.5339999999999,0.0,1.0,1.0,1,6,4,2,2018
Office Supplies,2018-05-06,3587.348,3587.348,1.0,1.0,1.0,1,6,5,2,2018
Office Supplies,2018-05-13,3400.514,2769.2925,0.0,0.0,1.0,1,6,5,2,2018
Office Supplies,2018-05-20,4279.206,4279.206,0.0,0.0,1.0,1,6,5,2,2018
Office Supplies,2018-05-27,1773.49,1773.49,0.0,1.0,1.0,1,6,5,2,2018
Office Supplies,2018-06-03,1661.744,1661.744,1.0,1.0,1.0,1,6,6,2,2018
Office Supplies,2018-06-10,2737.1319999999996,2627.9665,0.0,0.0,1.0,1,6,6,2,2018
Office Supplies,2018-06-17,2481.814,2481.814,1.0,0.0,1.0,1,6,6,2,2018
Office Supplies,2018-06-24,2069.965,2069.965,0.0,0.0,1.0,1,6,6,2,2018
Office Supplies,2018-07-01,6764.348,4848.741,1.0,1.0,1.0,1,6,7,3,2018
Office Supplies,2018-07-08,2068.964,2068.964,0.0,1.0,1.0,1,6,7,3,2018
Office Supplies,2018-07-15,2489.7960000000003,2489.7960000000003,0.0,0.0,1.0,1,6,7,3,2018
Office Supplies,2018-07-22,2432.178,2432.178,0.0,0.0,1.0,1,6,7,3,2018
Office Supplies,2018-07-29,1017.886,1017.886,0.0,1.0,1.0,1,6,7,3,2018
Office Supplies,2018-08-05,2480.072,2480.072,0.0,1.0,1.0,1,6,8,3,2018
Office Supplies,2018-08-12,4414.748,3769.8145,0.0,0.0,1.0,1,6,8,3,2018
Office Supplies,2018-08-19,13601.262,6170.476,1.0,0.0,1.0,1,6,8,3,2018
Office Supplies,2018-08-26,7487.112,3127.3145000000004,0.0,1.0,1.0,1,6,8,3,2018
Office Supplies,2018-09-02,6413.67,4724.728999999999,0.0,1.0,1.0,1,6,9,3,2018
Office Supplies,2018-09-09,6356.144,5229.2654999999995,0.0,1.0,1.0,1,6,9,3,2018
Office Supplies,2018-09-16,9741.928,6507.413,1.0,0.0,1.0,1,6,9,3,2018
Office Supplies,2018-09-23,8959.301,4493.9185,0.0,0.0,1.0,1,6,9,3,2018
Office Supplies,2018-09-30,3543.552,3543.552,0.0,1.0,1.0,1,6,9,3,2018
Office Supplies,2018-10-07,6413.022,5173.609,0.0,1.0,1.0,1,6,10,4,2018
Office Supplies,2018-10-14,7197.857999999999,1937.7324999999998,0.0,0.0,1.0,1,6,10,4,2018
Office Supplies,2018-10-21,5173.746999999999,4638.0515,0.0,0.0,1.0,1,6,10,4,2018
Office Supplies,2018-10-28,1728.5610000000001,1728.5610000000001,0.0,1.0,1.0,1,6,10,4,2018
Office Supplies,2018-11-04,5357.943,3976.712,0.0,1.0,1.0,1,6,11,4,2018
Office Supplies,2018-11-11,7919.564,6641.37,0.0,0.0,1.0,1,6,11,4,2018
Office Supplies,2018-11-18,7628.846,6712.621,0.0,0.0,1.0,1,6,11,4,2018
Office Supplies,2018-11-25,9420.81,4603.239,1.0,1.0,1.0,1,6,11,4,2018
Office Supplies,2018-12-02,7377.448,6071.782999999999,0.0,1.0,1.0,1,6,12,4,2018
Office Supplies,2018-12-09,7813.415,5620.0795,0.0,1.0,1.0,1,6,12,4,2018
Office Supplies,2018-12-16,1895.135,1895.135,0.0,0.0,1.0,1,6,12,4,2018
Office Supplies,2018-12-23,10446.247,8471.2105,0.0,0.0,1.0,1,6,12,4,2018
Office Supplies,2018-12-30,5446.153,5278.763,1.0,1.0,1.0,1,6,12,4,2018
Technology,2015-01-04,0.0,0.0,0.0,0.0,0.0,1,6,1,1,2015
Technology,2015-01-11,1179.14,1179.14,0.0,0.0,0.0,1,6,1,1,2015
Technology,2015-01-18,920.89,920.89,0.0,0.0,0.0,1,6,1,1,2015
Technology,2015-01-25,699.93,699.93,0.0,0.0,0.0,1,6,1,1,2015
Technology,2015-02-01,812.23,812.23,0.0,1.0,1.0,1,6,2,1,2015
Technology,2015-02-08,602.88,602.88,0.0,1.0,1.0,1,6,2,1,2015
Technology,2015-02-15,474.41999999999996,474.41999999999996,0.0,0.0,1.0,1,6,2,1,2015
Technology,2015-02-22,62.31,62.31,0.0,0.0,0.0,1,6,2,1,2015
Technology,2015-03-01,5.94,5.94,0.0,1.0,1.0,1,6,3,1,2015
Technology,2015-03-08,489.96000000000004,489.96000000000004,0.0,1.0,1.0,1,6,3,1,2015
Technology,2015-03-15,1278.6399999999999,1278.6399999999999,0.0,0.0,1.0,1,6,3,1,2015
Technology,2015-03-22,29205.814,3863.5685,1.0,0.0,1.0,1,6,3,1,2015
Technology,2015-03-29,1047.692,1047.692,0.0,1.0,1.0,1,6,3,1,2015
Technology,2015-04-05,1510.828,1510.828,0.0,1.0,1.0,1,6,4,2,2015
Technology,2015-04-12,4996.286,4578.9665,0.0,0.0,1.0,1,6,4,2,2015
Technology,2015-04-19,587.872,587.872,0.0,0.0,1.0,1,6,4,2,2015
Technology,2015-04-26,302.376,302.376,0.0,1.0,1.0,1,6,4,2,2015
Technology,2015-05-03,2387.694,1996.4702499999999,0.0,1.0,1.0,1,6,5,2,2015
Technology,2015-05-10,3511.34,3133.2025,0.0,0.0,1.0,1,6,5,2,2015
Technology,2015-05-17,412.138,412.138,1.0,0.0,1.0,1,6,5,2,2015
Technology,2015-05-24,1654.6680000000001,1654.6680000000001,0.0,0.0,1.0,1,6,5,2,2015
Technology,2015-05-31,3541.746,3541.746,0.0,1.0,1.0,1,6,5,2,2015
Technology,2015-06-07,1121.8999999999999,1121.8999999999999,1.0,1.0,1.0,1,6,6,2,2015
Technology,2015-06-14,1890.5520000000001,1448.71625,0.0,0.0,0.0,1,6,6,2,2015
Technology,2015-06-21,4569.683,2274.87025,0.0,0.0,1.0,1,6,6,2,2015
Technology,2015-06-28,853.83,853.83,0.0,1.0,1.0,1,6,6,2,2015
Technology,2015-07-05,1129.87,1129.87,0.0,1.0,1.0,1,6,7,3,2015
Technology,2015-07-12,1613.706,1613.706,0.0,0.0,1.0,1,6,7,3,2015
Technology,2015-07-19,438.704,438.704,0.0,0.0,1.0,1,6,7,3,2015
Technology,2015-07-26,4419.004,3135.3325,0.0,1.0,1.0,1,6,7,3,2015
Technology,2015-08-02,259.2,259.2,0.0,1.0,1.0,1,6,8,3,2015
Technology,2015-08-09,5151.222,3968.0525,0.0,0.0,1.0,1,6,8,3,2015
Technology,2015-08-16,965.264,965.264,0.0,0.0,0.0,1,6,8,3,2015
Technology,2015-08-23,483.59999999999997,483.59999999999997,1.0,0.0,1.0,1,6,8,3,2015
Technology,2015-08-30,2223.2439999999997,2223.2439999999997,0.0,1.0,1.0,1,6,8,3,2015
Technology,2015-09-06,1725.15,1725.15,0.0,1.0,1.0,1,6,9,3,2015
Technology,2015-09-13,12196.69,4913.1845,0.0,0.0,1.0,1,6,9,3,2015
Technology,2015-09-20,13494.633999999998,4479.97775,0.0,0.0,1.0,1,6,9,3,2015
Technology,2015-09-27,2373.474,1535.85225,0.0,1.0,1.0,1,6,9,3,2015
Technology,2015-10-04,1384.7440000000001,1384.7440000000001,0.0,1.0,1.0,1,6,10,4,2015
Technology,2015-10-11,2071.424,1942.25025,0.0,0.0,1.0,1,6,10,4,2015
Technology,2015-10-18,3920.5959999999995,3192.35225,1.0,0.0,1.0,1,6,10,4,2015
Technology,2015-10-25,799.8720000000001,799.8720000000001,0.0,1.0,1.0,1,6,10,4,2015
Technology,2015-11-01,7566.486000000001,4607.202499999999,0.0,1.0,1.0,1,6,11,4,2015
Technology,2015-11-08,8727.512,4262.7045,0.0,1.0,1.0,1,6,11,4,2015
Technology,2015-11-15,4629.103999999999,4450.12225,0.0,0.0,1.0,1,6,11,4,2015
Technology,2015-11-22,7798.526000000001,3686.05625,0.0,0.0,1.0,1,6,11,4,2015
Technology,2015-11-29,5697.258,4481.83825,0.0,1.0,1.0,1,6,11,4,2015
Technology,2015-12-06,2814.176,2814.176,0.0,1.0,1.0,1,6,12,4,2015
Technology,2015-12-13,1236.576,1236.576,1.0,0.0,0.0,1,6,12,4,2015
Technology,2015-12-20,10413.868,4563.64825,0.0,0.0,1.0,1,6,12,4,2015
Technology,2015-12-27,1552.882,1552.882,1.0,1.0,1.0,1,6,12,4,2015
Technology,2016-01-03,6396.928000000001,5485.63025,0.0,1.0,1.0,1,6,1,1,2016
Technology,2016-01-10,0.0,0.0,0.0,0.0,0.0,1,6,1,1,2016
Technology,2016-01-17,271.948,271.948,0.0,0.0,0.0,1,6,1,1,2016
Technology,2016-01-24,0.0,0.0,0.0,0.0,0.0,1,6,1,1,2016
Technology,2016-01-31,2507.322,2036.06225,0.0,1.0,1.0,1,6,1,1,2016
Technology,2016-02-07,168.498,168.498,0.0,1.0,1.0,1,6,2,1,2016
Technology,2016-02-14,1630.682,1630.682,1.0,0.0,1.0,1,6,2,1,2016
Technology,2016-02-21,1004.8900000000001,1004.8900000000001,0.0,0.0,1.0,1,6,2,1,2016
Technology,2016-02-28,644.9,644.9,0.0,1.0,1.0,1,6,2,1,2016
Technology,2016-03-06,1764.118,1764.118,0.0,1.0,1.0,1,6,3,1,2016
Technology,2016-03-13,1951.17,1951.17,1.0,0.0,0.0,1,6,3,1,2016
Technology,2016-03-20,3721.2019999999998,1566.4122499999999,0.0,0.0,1.0,1,6,3,1,2016
Technology,2016-03-27,2227.042,1705.46225,0.0,1.0,1.0,1,6,3,1,2016
Technology,2016-04-03,738.282,738.282,0.0,1.0,1.0,1,6,4,2,2016
Technology,2016-04-10,1317.1480000000001,1317.1480000000001,0.0,0.0,1.0,1,6,4,2,2016
Technology,2016-04-17,5304.41,4581.17625,0.0,0.0,1.0,1,6,4,2,2016
Technology,2016-04-24,1337.356,1337.356,0.0,0.0,0.0,1,6,4,2,2016
Technology,2016-05-01,3032.918,3032.918,1.0,1.0,1.0,1,6,5,2,2016
Technology,2016-05-08,4650.146,2920.94825,0.0,1.0,1.0,1,6,5,2,2016
Technology,2016-05-15,1089.808,1089.808,0.0,0.0,0.0,1,6,5,2,2016
Technology,2016-05-22,4005.016,1704.68425,1.0,0.0,1.0,1,6,5,2,2016
Technology,2016-05-29,1288.498,1288.498,0.0,1.0,1.0,1,6,5,2,2016
Technology,2016-06-05,1972.61,1972.61,1.0,1.0,1.0,1,6,6,2,2016
Technology,2016-06-12,574.62,574.62,0.0,0.0,1.0,1,6,6,2,2016
Technology,2016-06-19,1807.1480000000001,1807.1480000000001,0.0,0.0,1.0,1,6,6,2,2016
Technology,2016-06-26,2331.788,2331.788,0.0,1.0,1.0,1,6,6,2,2016
Technology,2016-07-03,344.22,344.22,0.0,1.0,1.0,1,6,7,3,2016
Technology,2016-07-10,1994.662,1994.662,1.0,0.0,1.0,1,6,7,3,2016
Technology,2016-07-17,2968.26,2764.61625,0.0,0.0,1.0,1,6,7,3,2016
Technology,2016-07-24,1784.6040000000003,1784.6040000000003,0.0,0.0,1.0,1,6,7,3,2016
Technology,2016-07-31,3413.21,2312.57625,0.0,1.0,1.0,1,6,7,3,2016
Technology,2016-08-07,1382.2,1382.2,0.0,1.0,1.0,1,6,8,3,2016
Technology,2016-08-14,2252.042,2165.02825,0.0,0.0,0.0,1,6,8,3,2016
Technology,2016-08-21,2735.536,1753.32425,1.0,0.0,1.0,1,6,8,3,2016
Technology,2016-08-28,7995.918,3149.3424999999997,0.0,1.0,1.0,1,6,8,3,2016
Technology,2016-09-04,3041.096,3041.096,0.0,1.0,1.0,1,6,9,3,2016
Technology,2016-09-11,1846.184,1846.184,0.0,0.0,1.0,1,6,9,3,2016
Technology,2016-09-18,5143.755999999999,4115.43225,1.0,0.0,1.0,1,6,9,3,2016
Technology,2016-09-25,5504.41,4522.00225,0.0,1.0,1.0,1,6,9,3,2016
Technology,2016-10-02,6201.176,4882.7445,1.0,1.0,1.0,1,6,10,4,2016
Technology,2016-10-09,1694.0940000000003,1694.0940000000003,0.0,1.0,1.0,1,6,10,4,2016
Technology,2016-10-16,2033.8199999999997,2033.8199999999997,0.0,0.0,1.0,1,6,10,4,2016
Technology,2016-10-23,1783.6480000000001,1783.6480000000001,0.0,0.0,1.0,1,6,10,4,2016
Technology,2016-10-30,2256.94,1782.0102499999998,0.0,1.0,1.0,1,6,10,4,2016
Technology,2016-11-06,5378.442,4840.00825,0.0,1.0,1.0,1,6,11,4,2016
Technology,2016-11-13,11639.968,5125.7605,0.0,0.0,1.0,1,6,11,4,2016
Technology,2016-11-20,3785.7799999999997,3689.7842499999997,0.0,0.0,1.0,1,6,11,4,2016
Technology,2016-11-27,3423.467,3423.467,0.0,1.0,1.0,1,6,11,4,2016
Technology,2016-12-04,3516.554,3015.2082499999997,0.0,1.0,1.0,1,6,12,4,2016
Technology,2016-12-11,8015.924,5340.0425,0.0,0.0,1.0,1,6,12,4,2016
Technology,2016-12-18,6847.386,3222.68225,1.0,0.0,1.0,1,6,12,4,2016
Technology,2016-12-25,13938.504,6299.32675,1.0,1.0,1.0,1,6,12,4,2016
Technology,2017-01-01,4255.4439999999995,2867.72025,0.0,1.0,1.0,1,6,1,1,2017
Technology,2017-01-08,1928.028,1928.028,0.0,1.0,1.0,1,6,1,1,2017
Technology,2017-01-15,1068.416,1068.416,0.0,0.0,1.0,1,6,1,1,2017
Technology,2017-01-22,974.082,974.082,0.0,0.0,1.0,1,6,1,1,2017
Technology,2017-01-29,99.98,99.98,0.0,0.0,0.0,1,6,1,1,2017
Technology,2017-02-05,11139.638,3838.40425,0.0,1.0,1.0,1,6,2,1,2017
Technology,2017-02-12,2043.6960000000001,2043.6960000000001,0.0,0.0,1.0,1,6,2,1,2017
Technology,2017-02-19,89.97,89.97,0.0,0.0,0.0,1,6,2,1,2017
Technology,2017-02-26,535.1700000000001,535.1700000000001,0.0,0.0,0.0,1,6,2,1,2017
Technology,2017-03-05,6596.3,2985.10225,0.0,1.0,1.0,1,6,3,1,2017
Technology,2017-03-12,9850.83,3664.4125,0.0,0.0,1.0,1,6,3,1,2017
Technology,2017-03-19,1870.894,1747.45625,0.0,0.0,0.0,1,6,3,1,2017
Technology,2017-03-26,1965.9499999999998,1965.9499999999998,0.0,1.0,1.0,1,6,3,1,2017
Technology,2017-04-02,1331.9879999999998,1331.9879999999998,0.0,1.0,1.0,1,6,4,2,2017
Technology,2017-04-09,4063.236,4063.236,0.0,1.0,1.0,1,6,4,2,2017
Technology,2017-04-16,9835.802,2149.42025,0.0,0.0,1.0,1,6,4,2,2017
Technology,2017-04-23,232.28199999999998,232.28199999999998,0.0,0.0,1.0,1,6,4,2,2017
Technology,2017-04-30,711.0720000000001,711.0720000000001,1.0,1.0,1.0,1,6,4,2,2017
Technology,2017-05-07,5439.156999999999,2687.97325,0.0,1.0,1.0,1,6,5,2,2017
Technology,2017-05-14,1896.304,1896.304,0.0,0.0,1.0,1,6,5,2,2017
Technology,2017-05-21,3881.7960000000003,2812.67625,0.0,0.0,1.0,1,6,5,2,2017
Technology,2017-05-28,13094.206,4040.63625,0.0,1.0,1.0,1,6,5,2,2017
Technology,2017-06-04,5903.062,3990.20025,0.0,1.0,1.0,1,6,6,2,2017
Technology,2017-06-11,5889.992,2951.8362500000003,0.0,0.0,1.0,1,6,6,2,2017
Technology,2017-06-18,2190.188,2190.188,0.0,0.0,1.0,1,6,6,2,2017
Technology,2017-06-25,5987.962,2480.72825,0.0,0.0,1.0,1,6,6,2,2017
Technology,2017-07-02,2452.966,2370.89225,1.0,1.0,1.0,1,6,7,3,2017
Technology,2017-07-09,4904.994000000001,3146.8885,0.0,0.0,1.0,1,6,7,3,2017
Technology,2017-07-16,2092.273,2092.273,0.0,0.0,1.0,1,6,7,3,2017
Technology,2017-07-23,2124.217,2124.217,0.0,0.0,1.0,1,6,7,3,2017
Technology,2017-07-30,1439.976,1439.976,0.0,1.0,1.0,1,6,7,3,2017
Technology,2017-08-06,2809.0860000000002,2809.0860000000002,0.0,1.0,1.0,1,6,8,3,2017
Technology,2017-08-13,1696.6779999999999,1696.6779999999999,0.0,0.0,1.0,1,6,8,3,2017
Technology,2017-08-20,1890.486,1890.486,0.0,0.0,1.0,1,6,8,3,2017
Technology,2017-08-27,3173.692,3116.42825,0.0,1.0,1.0,1,6,8,3,2017
Technology,2017-09-03,6345.418000000001,3167.84625,1.0,1.0,1.0,1,6,9,3,2017
Technology,2017-09-10,2580.5299999999997,2580.5299999999997,0.0,0.0,1.0,1,6,9,3,2017
Technology,2017-09-17,7699.4259999999995,3247.15625,0.0,0.0,1.0,1,6,9,3,2017
Technology,2017-09-24,553.87,553.87,0.0,0.0,0.0,1,6,9,3,2017
Technology,2017-10-01,3252.092,3252.092,0.0,1.0,1.0,1,6,10,4,2017
Technology,2017-10-08,24561.81,4506.7025,0.0,1.0,1.0,1,6,10,4,2017
Technology,2017-10-15,3178.828,1686.16025,0.0,0.0,1.0,1,6,10,4,2017
Technology,2017-10-22,1207.042,1207.042,0.0,0.0,1.0,1,6,10,4,2017
Technology,2017-10-29,2436.282,2436.282,0.0,1.0,1.0,1,6,10,4,2017
Technology,2017-11-05,1948.891,1948.891,0.0,1.0,1.0,1,6,11,4,2017
Technology,2017-11-12,3994.456,3838.44025,0.0,0.0,1.0,1,6,11,4,2017
Technology,2017-11-19,6659.92,4946.050749999999,0.0,0.0,1.0,1,6,11,4,2017
Technology,2017-11-26,13515.2,6335.758,0.0,1.0,1.0,1,6,11,4,2017
Technology,2017-12-03,4649.93,4448.69625,1.0,1.0,1.0,1,6,12,4,2017
Technology,2017-12-10,4103.402,4005.36825,0.0,0.0,1.0,1,6,12,4,2017
Technology,2017-12-17,3731.3759999999997,2991.23825,0.0,0.0,1.0,1,6,12,4,2017
Technology,2017-12-24,5958.317999999999,3033.7682499999996,0.0,0.0,1.0,1,6,12,4,2017
Technology,2017-12-31,4380.784,2183.44625,1.0,1.0,1.0,1,6,12,4,2017
Technology,2018-01-07,3772.272,2161.00625,0.0,1.0,1.0,1,6,1,1,2018
Technology,2018-01-14,288.96799999999996,288.96799999999996,0.0,0.0,1.0,1,6,1,1,2018
Technology,2018-01-21,2376.811,2376.811,0.0,0.0,1.0,1,6,1,1,2018
Technology,2018-01-28,7240.346,4197.8985,0.0,1.0,1.0,1,6,1,1,2018
Technology,2018-02-04,3114.89,1748.67025,0.0,1.0,1.0,1,6,2,1,2018
Technology,2018-02-11,815.42,815.42,0.0,0.0,1.0,1,6,2,1,2018
Technology,2018-02-18,1742.3380000000002,1742.3380000000002,1.0,0.0,1.0,1,6,2,1,2018
Technology,2018-02-25,2021.2,2021.2,0.0,0.0,1.0,1,6,2,1,2018
Technology,2018-03-04,2715.672,2715.672,0.0,1.0,1.0,1,6,3,1,2018
Technology,2018-03-11,2277.98,2277.98,0.0,0.0,1.0,1,6,3,1,2018
Technology,2018-03-18,4110.95,3691.75825,1.0,0.0,1.0,1,6,3,1,2018
